Unnamed: 0.1,Unnamed: 0,ISBN,ID,title,authors,description,avg_rating,age,no_synset,synset,emotion_vector,lang
15213,15213,9780590440943,1873363,"Daddy-Long-Legs (Daddy-Long-Legs, #1)",[Jean Webster],"The oldest at a dreary home for foundlings, Judy Abbott finds her life completely changed when, with the help of a mysterious benefactor, she is granted her wish to be able to go to college. A meeting with the rich, handsome uncle of her snobbish roommate sets Judy on the road to discovering her secret friend.",4.14,13.0,,,"{'Anger': 0.0, 'Anticipation': 0.10848060464599311, 'Disgust': 0.0, 'Fear': 0.092919862176281, 'Joy': 0.30632433033233303, 'Sadness': 0.0729131932866511, 'Surprise': 0.06513282205179505, 'Trust': 0.35422918750694676}",en
15245,15245,9788495354730,317156,"Martes Con Mi Viejo Profesor: Un Testimonio Sobre La Vida, La Amistad Y El Amor",[Mitch Albom],"Maybe it was a grandparent, or a teacher or a colleague. Someone older, patient and wise, who understood you when you were young and searching, and gave you sound advice to help you make your way through it. For Mitch Albom, that person was Morrie Schwartz, his college professor from nearly twenty years ago.<br /><br />Maybe, like Mitch, you lost track of this mentor as you made your way, and the insights faded. Wouldn't you like to see that person again, ask the bigger questions that still haunt you? <br /><br />Mitch Albom had that second chance. He rediscovered Morrie in the last months of the older man's life. Knowing he was dying of ALS - or motor neurone disease - Mitch visited Morrie in his study every Tuesday, just as they used to back in college. Their rekindled relationship turned into one final 'class': lessons in how to live.",4.11,19.0,,,"{'Anger': 0.03050392795554704, 'Anticipation': 0.12603947116305805, 'Disgust': 0.06139107108641502, 'Fear': 0.1015903429775819, 'Joy': 0.20440697451619086, 'Sadness': 0.118298524621575, 'Surprise': 0.08442230312320367, 'Trust': 0.27334738455642843}",en
15269,15269,9780688014360,1762378,Sugar Ray Leonard,[James Haskins],"Chronicles the amateur and professional boxing career of the champion from Palmer Park, Maryland.",4.2,12.0,,,"{'Anger': 0.10076726342710998, 'Anticipation': 0.2595907928388747, 'Disgust': 0.0, 'Fear': 0.0, 'Joy': 0.16393861892583123, 'Sadness': 0.0, 'Surprise': 0.0, 'Trust': 0.4757033248081842}",en
15274,15274,9780060926861,531771,Mysterious Skin,[Scott Heim],"At the age of eight Brian Lackey is found bleeding under the crawl space of his house, having endured something so traumatic that he cannot remember an entire five-hour period of time.During the following years he slowly records details from that night, but these fragments are not enough to explain what happened to him, and he begins to believe that he may have been a victim of an alien encounter. Neil McCormick is fully aware of the events from the summer. Wise beyond his years, curious about his developing sexuality, Neil found what he perceived to be love and guidance from his baseball coach. Now, ten years later, he is a teenage hustler, a terrorist of sorts, unaware of the dangerous path his life is taking. His recklessness is governed by idealized memories of his coach, that unexpectedly change when Brian comes to Neil for help and, ultimately, the truth.",4.04,18.0,,,"{'Anger': 0.07776110444177671, 'Anticipation': 0.14771908763505398, 'Disgust': 0.08721488595438175, 'Fear': 0.16959783913565427, 'Joy': 0.09303721488595439, 'Sadness': 0.11110444177671068, 'Surprise': 0.06566626650660265, 'Trust': 0.24789915966386547}",en
15279,15279,9780156007757,2526,Blindness,"[José Saramago, Giovanni Pontiero]","<b>From Nobel Prize–winning author José Saramago, a magnificent, mesmerizing parable of loss</b><br /><br />A city is hit by an epidemic of ""white blindness"" that spares no one. Authorities confine the blind to an empty mental hospital, but there the criminal element holds everyone captive, stealing food rations and assaulting women. There is one eyewitness to this nightmare who guides her charges—among them a boy with no mother, a girl with dark glasses, a dog of tears—through the barren streets, and their procession becomes as uncanny as the surroundings are harrowing. As <i>Blindness</i> reclaims the age-old story of a plague, it evokes the vivid and trembling horrors of the twentieth century, leaving readers with a powerful vision of the human spirit that's bound both by weakness and exhilarating strength.",4.13,17.0,,,"{'Anger': 0.08035493190260008, 'Anticipation': 0.12218324391250515, 'Disgust': 0.06465125877011968, 'Fear': 0.21784977300866698, 'Joy': 0.10429219975237307, 'Sadness': 0.1762897234832852, 'Surprise': 0.08592653735039206, 'Trust': 0.14845233182005774}",en
15296,15296,9780440330073,470378,Go Tell It on the Mountain,[James Baldwin],"""Mountain, "" Baldwin said, ""is the book I had to write if I was ever going to write anything else."" Go Tell It On The Mountain, first published in 1953, is Baldwin's first major work, a novel that has established itself as an American classic. With lyrical precision, psychological directness, resonating symbolic power, and a rage that is at once unrelenting and compassionate, Baldwin chronicles a fourteen-year-old boy's discovery of the terms of his identity as the stepson of the minister of a storefront Pentecostal church in Harlem one Saturday in March of 1935. Baldwin's rendering of his protagonist's spiritual, sexual, and moral struggle of self-invention opened new possibilities in the American language and in the way Americans understand themselves.",4.02,18.0,,,"{'Anger': 0.10315928764404259, 'Anticipation': 0.12576501075150245, 'Disgust': 0.04565253349506534, 'Fear': 0.09737001709213211, 'Joy': 0.1684402051055853, 'Sadness': 0.08490930142802007, 'Surprise': 0.011192589733693555, 'Trust': 0.36351105474995865}",en
15310,15310,9780816636228,2109556,Evening Crowd at Kirmser's: A Gay Life In The 1940S,"[Ricardo J. Brown, William Reichard]","For many, it is often difficult to imagine gay gathering places in the decades before the Stonewall riots of the 1960s, and nearly impossible to think of such communities outside the nation's largest cities. Yet such places did exist, and their histories tell amazing stories of survival and the struggle for acceptance and self-respect. When Ricardo J. Brown died in 1999, he left a compelling memoir of his youth and experiences as a young gay man in St. Paul. After being discharged from the navy for revealing his sexual orientation to a commanding officer in 1945, Brown returned to his hometown with a new self-awareness and a desire to find a group of people like himself. He discovered such a place in Kirmser's.<br /><p><br />A small neighborhood bar owned by a German immigrant couple in St. Paul's downtown, Kirmser's served working-class customers during daylight hours, but became an unofficial home to the gay men and lesbians who gathered there nightly in the years following World War II. The Evening Crowd at Kirmser's introduces us to often humorous but frequently tragic stories of those who would become the author's friends: Flaming Youth, a homely, sardonic man who carried the nickname from his younger years ironically into middle age; Bud York, the ""All-American Boy,"" who seduced all with his wholesome good looks and confidence; Dickie Grant, a likable, gentle boy who is arrested for writing bad checks and is murdered while in prison; and Dale, the author's best friend, who suddenly loses his job of six years after an anonymous note informed his employer that he is gay.<br /></p><p><br />A revealing look at the origins of gay culture in a mid-sized city and among working-class people, <i>The Evening Crowd at Kirmser's</i> is destined to become a rare and unique classic.</p>",4.03,18.0,,,"{'Anger': 0.07014096959575618, 'Anticipation': 0.11064721580955188, 'Disgust': 0.038541513171897766, 'Fear': 0.13281595363230025, 'Joy': 0.18309674672953816, 'Sadness': 0.0928663817803756, 'Surprise': 0.07957168819686625, 'Trust': 0.292319531083714}",en
15316,15316,9780936839653,1879812,Solo!: The Best Monologues of the 80s: Men,"[Michael Earley, Philippa Keil]","Solo! The monologues! The plays! The playwrights! The very best of the 1980s! This collection of 75 solo speeches and performance pieces for actors has been selected from the finest material being written today for theatre in America and England. For the reader who wants to know and for the actor who must know, Solo! presents dramatic monologues on the cutting edge. All selections include acting notes along with the quick and easy guide to the art of auditioning - Your Sixty Seconds of Fame.",4.0,18.0,,,"{'Anger': 0.07860329180126134, 'Anticipation': 0.183971696662052, 'Disgust': 0.08306414397784957, 'Fear': 0.09844639286263653, 'Joy': 0.16797415782187358, 'Sadness': 0.09598523304107061, 'Surprise': 0.0793724042455007, 'Trust': 0.21258267958775576}",en
15318,15318,9781551520988,274971,Flesh Wounds and Purple Flowers: The Cha-Cha Years,[J. Francisco Ibáñez Carrasco],"Nominated for a Commonwealth Writers Prize, this extravagant and tragicomic novel is told in the musical lilt of Spanglish. Camilo, a strong-willed queen from Chile, tells his story as he lays dying in his hospital bed, recalling a life of sequins and disco. ""Realistic, stream-of-consciousness style.""—<i>Time Out </i>(London)",4.12,18.0,,,"{'Anger': 0.04568627450980392, 'Anticipation': 0.12715686274509802, 'Disgust': 0.06049019607843136, 'Fear': 0.14039215686274506, 'Joy': 0.08431372549019607, 'Sadness': 0.13764705882352937, 'Surprise': 0.021470588235294113, 'Trust': 0.382843137254902}",en
15319,15319,9781559360616,92250,Millennium Approaches (Angels in America #1),[Tony Kushner],"Angels in America is a play in two parts by American playwright Tony Kushner. <br /><br />The play is a complex, often metaphorical, and at times symbolic examination of AIDS and homosexuality in America in the 1980s. Certain major and minor characters are supernatural beings (angels) or deceased persons (ghosts). The play contains multiple roles for several of the actors. Initially and primarily focusing on a gay couple in Manhattan, the play also has several other storylines, some of which occasionally intersect.",4.29,18.0,,,"{'Anger': 0.04670329670329672, 'Anticipation': 0.15942390942390944, 'Disgust': 0.040293040293040296, 'Fear': 0.13636363636363638, 'Joy': 0.1710789210789211, 'Sadness': 0.14960039960039961, 'Surprise': 0.07992007992007993, 'Trust': 0.21661671661671664}",en
15325,15325,9780688170523,526467,The Pact,[Jodi Picoult],"For eighteen years the Hartes and the Golds have lived next door to each other, sharing everything from Chinese food to chicken pox to carpool duty—they've grown so close it seems they have always been a part of each other's lives. Parents and children alike have been best friends, so it's no surprise that in high school Chris and Emily's friendship blossoms into something more. They've been soul mates since they were born.<br /><br />So when midnight calls from the hospital come in, no one is ready for the appalling truth: Emily is dead at seventeen from a gunshot wound to the head. There's a single unspent bullet in the gun that Chris took from his father's cabinet—a bullet that Chris tells police he intended for himself. But a local detective has doubts about the suicide pact that Chris has described.",4.01,18.0,,,"{'Anger': 0.07211659872289765, 'Anticipation': 0.11641834121000035, 'Disgust': 0.0639994227785995, 'Fear': 0.17302211479490598, 'Joy': 0.19124066524766403, 'Sadness': 0.07291027814856235, 'Surprise': 0.03127818463869548, 'Trust': 0.27901439445867454}",en
15345,15345,9780140169300,292408,Angle of Repose,[Wallace Stegner],"Wallace Stegner's Pultizer Prize-winning novel is a story of discovery—personal, historical, and geographical. Confined to a wheelchair, retired historian Lyman Ward sets out to write his grandparents' remarkable story, chronicling their days spent carving civilization into the surface of America's western frontier. But his research reveals even more about his own life than he's willing to admit. What emerges is an enthralling portrait of four generations in the life of an American family.",4.25,12.0,,,"{'Anger': 0.03612455747417094, 'Anticipation': 0.08857741492666714, 'Disgust': 0.030994870312838665, 'Fear': 0.0417599884401416, 'Joy': 0.27382414565421576, 'Sadness': 0.04515569684271367, 'Surprise': 0.13994653565493823, 'Trust': 0.343616790694314}",en
